id,target
0.01425,76.71440
0.01422,58.04371
0.00985,76.58053
0.01987,58.11725
0.02020,21.22792
0.01185,32.87885
0.01530,47.97367
0.01340,45.77253
0.00210,70.54044
0.01677,36.69746
0.00726,53.64986
0.00656,57.29670
0.01468,100.96478
0.00340,50.71355
0.01564,61.68925
0.01066,51.35936
0.02109,174.67819
0.01652,47.21482
0.01199,68.26379
0.01021,55.25305
0.02062,57.66422
0.01775,89.51325
0.02165,36.56704
0.01825,55.30670
0.01351,76.15118
0.01717,68.26628
0.00856,79.10753
0.01439,23.62256
0.00324,77.67878
0.01013,32.07793
0.00208,96.73291
0.00287,66.21864
0.01472,71.78280
0.00604,74.46198
0.01909,155.25801
0.00689,88.03155
0.01311,3.73547
0.00951,50.42016
0.02008,17.93055
0.00880,203.64072
0.00511,55.96312
0.01989,61.82597
0.00188,40.45972
0.01522,55.22340
0.02195,60.61627
0.00946,30.04685
0.00343,61.50255
0.01685,173.29758
0.00535,65.18132
0.00339,47.42751
0.02195,151.35507
0.00620,119.65984
0.02166,42.15862
0.02059,51.81804
0.02239,56.59613
0.01108,51.17694
0.02061,27.32955
0.01874,57.85746
0.02263,24.85940
0.02249,34.73432
0.01388,52.09843
0.00850,18.79233
0.00545,28.63513
0.00892,20.53772
0.02219,7.62951
0.00637,54.23413
0.01984,71.18193
0.01248,141.29267
0.00769,50.81685
0.01243,55.27077
0.00382,42.69334
0.00396,26.87610
0.00328,12.62290
0.01146,52.64355
0.00468,45.29149
0.01503,43.02829
0.01991,17.86622
0.01954,42.08558
0.00945,166.69466
0.01503,73.50477
0.01422,158.49885
0.01412,60.11612
0.01662,33.25863
0.00664,41.70206
0.02199,31.97503
0.00097,82.70688
0.00274,126.82033
0.01181,28.56236
0.00734,63.08200
0.01619,79.86799
0.01818,52.30206
0.00542,111.29367
0.00178,66.79158
0.01524,55.86827
0.01127,112.40557
0.00504,43.14744
0.01532,115.65132
0.00783,74.17416
0.00886,70.25646
0.01323,108.41135
0.00033,67.26517
0.00484,82.85364
0.00578,43.60008
0.02244,56.19786
0.00106,98.62663
0.01388,47.69880
0.02316,49.30884
0.00873,78.37409
0.01837,74.59012
0.02198,78.05203
0.01900,30.11609
0.01786,64.39562
0.01222,48.88928
0.00931,63.55998
0.00013,64.54049
0.01876,78.85568
0.01872,101.92573
0.00638,116.69953
0.00505,60.14642
0.00849,86.32519
0.01951,52.22107
0.00377,92.91502
0.00980,55.88809
0.02073,70.35174
0.01318,51.15575
0.00202,93.30736
0.00867,63.38434
0.00429,61.50383
0.01544,107.14465
0.00182,64.12870
0.00377,167.15049
0.00055,116.34253
0.01756,51.71140
0.00093,87.73092
0.00557,23.61552
0.00986,41.62188
0.00609,90.62127
0.01783,27.43508
0.00162,45.68388
0.01043,24.61276
0.01254,55.52896
0.00818,26.70029
0.01571,29.62591
0.02266,57.34980
0.02032,51.42528
0.00152,211.44229
0.02099,223.84309
0.00295,60.37926
0.01349,55.97073
0.00449,8.85014
0.00872,9.59274
0.00040,144.02583
0.00610,67.47651
0.01085,61.52881
0.01754,28.30465
0.00359,56.14181
0.00878,30.59510
0.01956,48.95405
0.00724,67.36194
0.01196,19.64991
0.00738,67.47117
0.00638,65.66898
0.01206,48.57245
0.01669,52.49761
0.00875,35.76394
0.02001,41.56730
0.01342,101.06335
0.02111,29.37337
0.00423,57.50425
0.00489,141.40967
0.02163,78.74680
0.01614,65.62456
0.01134,54.92972
0.01859,47.01665
0.01820,68.35741
0.01009,11.78288
0.01667,73.60644
0.02012,107.47979
0.01687,62.31033
0.01818,57.78403
0.02212,62.34332
0.00869,46.98245
0.01111,74.12502
0.00536,41.46931
0.01318,42.21224
0.02067,106.15348
0.02075,24.79816
0.00060,47.56650
0.00614,40.96116
0.00722,42.19529
0.00631,41.56997
0.02318,63.94161
0.01961,59.47661
0.02324,239.22136
0.01494,95.84805
0.01843,143.64785
0.01728,53.92959
0.01905,236.70494
0.01007,246.09185
0.00210,56.15821
0.01457,63.11470
0.02080,57.30991
0.00575,27.24733
0.00459,35.36763
0.01394,51.50409
0.00629,60.45986
0.01147,82.82761
0.00826,73.31083
0.00873,181.59956
0.01078,70.75874
0.00066,78.72831
0.00536,22.45257
0.00160,53.38794
0.00319,105.36182
0.00216,85.15020
0.01397,75.49346
0.01250,71.79945
0.01913,78.25134
0.00897,48.11742
0.02250,68.65613
0.01507,54.45141
0.00548,57.62676
0.02302,59.04173
0.01209,64.09826
0.00102,76.79818
0.01114,53.27144
0.00745,49.93212
0.01200,61.75524
0.01000,52.68281
0.01242,31.32559
0.01303,56.40556
0.00162,61.41347
0.02045,56.64880
0.02225,40.84319
0.00397,47.42101
0.00640,47.45753
0.01669,22.59664
0.00856,30.50865
0.00502,103.62543
0.01875,69.03183
0.00421,139.10556
0.01652,158.03836
0.01153,156.32104
0.02191,123.63809
0.00249,37.16483
0.00496,93.92883
0.01618,110.83794
0.01178,34.45417
0.00463,88.66285
0.00816,149.60050
0.00443,70.96917
0.00507,66.67690
0.01340,106.58352
0.01664,208.40650
0.01709,52.41482
0.00142,58.44799
0.00979,124.11819
0.01743,32.35949
0.00906,121.77645
0.01965,52.09690
0.01112,36.31658
0.01670,37.53595
0.02195,63.62723
0.02065,55.98794
0.00033,83.76859
0.00328,63.76368
0.00661,74.09150
0.00950,58.33210
0.00584,107.72594
0.00552,45.26752
0.01697,75.03058
0.00512,74.36904
0.01527,75.11519
0.00365,109.93335
0.00867,62.65473
0.01595,50.19826
0.01496,70.25210
0.00045,24.31860
0.00732,64.71521
0.00951,61.95477
0.01560,51.10107
0.00605,57.86182
0.02047,57.04806
0.01429,61.36682
0.00571,48.85076
0.01081,62.02900
0.01068,47.81920
0.01676,73.90322
0.02321,47.55620
0.00406,55.51544
0.00873,20.60140
0.01644,111.51349
0.01490,44.02296
0.00304,59.03801
0.01350,66.20368
0.02206,71.97101
0.01052,56.27783
0.00244,46.30829
0.00047,55.92267
0.01115,78.18088
0.00504,97.02225
0.00264,62.85271
0.01235,75.55543
0.00962,96.67034
0.00370,50.38481
0.00977,56.89349
0.00643,48.49537
0.02013,41.00875
0.01320,45.55294
0.02019,46.22496
0.00912,48.47771
0.02064,134.71554
0.01165,24.33896
0.01880,41.11736
0.01784,43.29308
0.00300,44.46456
0.00468,67.32569
0.01967,120.84679
0.00956,50.88230
0.00171,58.79155
0.00323,68.84567
0.02202,37.06508
0.00968,22.12048
0.02009,41.64036
0.00049,4.14441
0.00346,44.19621
0.00184,58.76391
0.00667,53.13063
0.00943,13.47298
0.01065,60.56548
0.00189,38.46620
0.00572,56.59038
0.02054,70.90348
0.01831,38.96908
0.00842,69.21061
0.01712,49.14503
0.01715,46.92580
0.00057,90.88277
0.01050,40.34199
0.02005,57.74483
0.00559,35.61318
0.01858,62.94145
0.01022,53.35580
0.01780,54.57369
0.00826,35.61736
0.00769,49.34670
0.02008,47.18950
0.00156,76.39858
0.01301,58.40619
0.00367,42.07681
0.00538,37.69790
0.00150,28.69131
0.00786,12.80563
0.01812,35.24651
0.01029,31.15998
0.01330,18.35521
0.01315,28.67236
0.01955,10.66213
0.01244,30.93677
0.02146,54.66612
0.00097,38.66838
0.02226,25.48684
0.01248,15.87229
0.01618,64.60960
0.00711,4.94207
0.02051,61.15090
0.00188,59.10819
0.00134,113.09777
0.01210,67.86220
0.01925,80.09977
0.01664,15.03360
0.01625,41.29793
0.00152,52.93545
0.00006,58.10110
0.00635,62.62374
0.00660,49.07504
0.00839,44.48546
0.01147,53.60427
0.00716,34.70182
0.01517,42.48211
0.00336,65.00916
0.01988,56.76283
0.01016,53.91468
0.01690,64.44279
0.00683,43.97049
0.00105,41.34122
0.00132,52.05923
0.01094,57.01795
0.01842,29.42498
0.00440,186.77442
0.01426,192.51658
0.00989,69.93271
0.00281,34.28347
0.01373,44.94513
0.00350,7.26043
0.00933,91.24619
0.00612,50.26616
0.00356,43.59379
0.00022,76.01401
0.00906,35.56386
0.00460,86.70204
0.01389,75.93241
0.01960,39.10666
0.01682,44.05597
0.01082,51.89911
0.01872,45.72839
0.01964,24.15442
0.01059,78.96268
0.01290,67.19129
0.01335,25.22709
0.00773,73.69061
0.01915,61.98889
0.00398,61.81001
0.02289,47.52868
0.00221,51.14568
0.02121,52.83515
0.00349,39.38081
0.02188,66.74544
0.01608,81.67308
0.00277,71.66892
0.01281,36.98832
0.01246,49.14023
0.00521,69.73374
0.01450,171.17213
0.00520,146.32274
0.00725,57.09046
0.01252,69.46495
0.01321,68.43099
0.00794,45.86749
0.01018,65.34648
0.02142,85.77001
0.02272,52.85002
0.01184,76.54970
0.01797,54.93051
0.01000,32.24894
0.00511,40.12053
0.00826,62.23008
0.01807,44.63730
0.02253,76.72794
0.02060,36.51569
0.00030,28.52898
0.01621,107.11142
